"Powertrain","Year","Region","chemistry","MWh","chem_share_mwh"
"PHEV","2020","India","NMC 532",0.0241456247545999,0.0451573307548157
"PHEV","2020","India","NMC 811",0.0303833217865199,0.0568231191070131
"PHEV","2020","Japan","NMC 111",98.0714331738247,0.37675108006093
"PHEV","2020","Japan","LMO",59.547,0.228755671640128
"PHEV","2020","Japan","NMC 622",47.5461839584739,0.182653353575256
"PHEV","2020","Japan","NMC 532",16.8637921735676,0.0647839203497067
"PHEV","2020","Japan","NMC 811",38.2798906941338,0.147055974373978
"PHEV","2020","Mexico","NMC 111",358.390048218165,0.359170129823128
"PHEV","2020","Mexico","LMO",44.0358,0.0441316495296134
"PHEV","2020","Mexico","NMC 622",374.307632888546,0.375122361144716
"PHEV","2020","Mexico","NMC 532",42.7297293890451,0.042822736089558
"PHEV","2020","Mexico","NMC 811",158.089689504244,0.158433791856778
"PHEV","2020","Mexico","NCA",20.2752,0.0203193315562069
"PHEV","2020","Middle East","NMC 111",17.265353953731,0.264300547170228
"PHEV","2020","Middle East","LMO",7.6176,0.116611327721367
"PHEV","2020","Middle East","NMC 622",23.2108456570055,0.355314998109529
"PHEV","2020","Middle East","NMC 532",5.92392423389875,0.0906842929841048
"PHEV","2020","Middle East","NMC 811",11.3069761553647,0.173088834014771
"PHEV","2020","Other Asia Pacific","NMC 111",98.0714331738247,0.37675108006093
"PHEV","2020","Other Asia Pacific","LMO",59.547,0.228755671640128
"PHEV","2020","Other Asia Pacific","NMC 622",47.5461839584739,0.182653353575256
"PHEV","2020","Other Asia Pacific","NMC 532",16.8637921735676,0.0647839203497067
"PHEV","2020","Other Asia Pacific","NMC 811",38.2798906941338,0.147055974373978
"PHEV","2020","Other Europe","NMC 111",7.32338181674094,0.259244849064599
"PHEV","2020","Other Europe","LMO",2.0976,0.0742542187483406
"PHEV","2020","Other Europe","NMC 622",12.5332318212192,0.443671499464376
"PHEV","2020","Other Europe","NMC 532",2.57210839584462,0.0910516301818697
"PHEV","2020","Other Europe","NMC 811",3.72257796619524,0.131777802540815
"PHEV","2020","Other Latin America and Caribbean","NMC 111",1.35028165448083,0.151640367733262
"PHEV","2020","Other Latin America and Caribbean","LMO",2.1528,0.241765399517098
"PHEV","2020","Other Latin America and Caribbean","NMC 622",3.44949815003266,0.387388191367585
"PHEV","2020","Other Latin America and Caribbean","NMC 532",1.23631819079643,0.138841955280637
"PHEV","2020","Other Latin America and Caribbean","NMC 811",0.715602004690079,0.0803640861014182
"PHEV","2020","South Korea","NMC 111",98.0714331738247,0.37675108006093
"PHEV","2020","South Korea","LMO",59.547,0.228755671640128
"PHEV","2020","South Korea","NMC 622",47.5461839584739,0.182653353575256
"PHEV","2020","South Korea","NMC 532",16.8637921735676,0.0647839203497067
"PHEV","2020","South Korea","NMC 811",38.2798906941338,0.147055974373978
"PHEV","2020","United Kingdom","NMC 111",2041.95881067882,0.254278396362916
"PHEV","2020","United Kingdom","LMO",374.6424,0.046652982510399
"PHEV","2020","United Kingdom","NMC 622",3229.57095797575,0.402167820349579
"PHEV","2020","United Kingdom","NMC 532",897.300063639276,0.111737817651027
"PHEV","2020","United Kingdom","NMC 811",1486.93396770615,0.185162983126078
"PHEV","2020","United States","NMC 111",358.390048218165,0.359170129823128
"PHEV","2020","United States","LMO",44.0358,0.0441316495296134
"PHEV","2020","United States","NMC 622",374.307632888546,0.375122361144716
"PHEV","2020","United States","NMC 532",42.7297293890451,0.042822736089558
"PHEV","2020","United States","NMC 811",158.089689504244,0.158433791856778
"PHEV","2020","United States","NCA",20.2752,0.0203193315562069
"PHEV","2021","ASEAN","NMC 111",35.1837013273872,0.273502164368448
"PHEV","2021","ASEAN","LMO",14.9178,0.11596422302618
"PHEV","2021","ASEAN","LFP",0.215,0.00167131265673415
"PHEV","2021","ASEAN","NMC 622",31.5043464171311,0.24490052515855
"PHEV","2021","ASEAN","NMC 532",19.3255461079442,0.15022804562096
"PHEV","2021","ASEAN","NMC 811",27.4950061475375,0.213733729169128
"PHEV","2021","Africa","NMC 111",1.30587211207098,0.430582996594229
"PHEV","2021","Africa","LMO",0.207,0.0682537589026642
"PHEV","2021","Africa","NMC 622",0.910778293763038,0.300309382011025
"PHEV","2021","Africa","NMC 532",0.261320568100188,0.0861647876880072
"PHEV","2021","Africa","NMC 811",0.347829026065798,0.114689074804075
"PHEV","2021","Australia/NZ","NMC 111",11.7344574089678,0.125450428047542
"PHEV","2021","Australia/NZ","LMO",27.1308,0.290049241703425
"PHEV","2021","Australia/NZ","NMC 622",35.4150545329264,0.378614331761715
"PHEV","2021","Australia/NZ","NMC 532",8.25594253815848,0.0882624129306883
"PHEV","2021","Australia/NZ","NMC 811",11.0023455199474,0.11762358555663
"PHEV","2021","Brazil","NMC 111",12.3127347495182,0.119068769420708
"PHEV","2021","Brazil","LMO",0.4278,0.00413698667228838
"PHEV","2021","Brazil","LFP",1.3747,0.0132938653071408
"PHEV","2021","Brazil","NMC 622",63.9257024264183,0.618185551553917
"PHEV","2021","Brazil","NMC 532",13.5151223247388,0.130696308863468
"PHEV","2021","Brazil","NMC 811",11.8525404993246,0.114618518182478
"PHEV","2021","Canada","NMC 111",686.804859292257,0.230291145328631
"PHEV","2021","Canada","LMO",48.7968,0.0163619561049003
"PHEV","2021","Canada","LFP",2.772,0.000929473701611245
"PHEV","2021","Canada","NMC 622",1573.64297911386,0.52765503781079
"PHEV","2021","Canada","NMC 532",296.303027881828,0.09935276772148
"PHEV","2021","Canada","NMC 811",350.974833712051,0.11768466012364
"PHEV","2021","Canada","NCA",23.0384,0.00772495920894679
"PHEV","2021","China","NMC 111",1167.15156670262,0.0967812117768104
"PHEV","2021","China","LFP",3502.1437,0.290400767794095
"PHEV","2021","China","NMC 622",1933.00416883825,0.16028636825491
"PHEV","2021","China","NMC 532",789.721787210939,0.0654844098344056
"PHEV","2021","China","NMC 811",4667.67037724819,0.387047242339779
"PHEV","2021","EFTA","NMC 111",3841.58209801848,0.270646060930526
"PHEV","2021","EFTA","LMO",311.3832,0.0219374815817191
"PHEV","2021","EFTA","LFP",0.112,7.89059248267904e-06
"PHEV","2021","EFTA","NMC 622",5776.96273828561,0.406996953173512
"PHEV","2021","EFTA","NMC 532",1764.97367497646,0.12434542867764
"PHEV","2021","EFTA","NMC 811",2499.10418871946,0.17606618504412
"PHEV","2021","European Union","NMC 111",3841.58209801848,0.270646060930526
"PHEV","2021","European Union","LMO",311.3832,0.0219374815817191
"PHEV","2021","European Union","LFP",0.112,7.89059248267904e-06
"PHEV","2021","European Union","NMC 622",5776.96273828561,0.406996953173512
"PHEV","2021","European Union","NMC 532",1764.97367497646,0.12434542867764
"PHEV","2021","European Union","NMC 811",2499.10418871946,0.17606618504412
"PHEV","2021","India","NMC 111",0.538372853105615,0.371112465089692
"PHEV","2021","India","NMC 622",0.551007553691131,0.379821847171111
"PHEV","2021","India","NMC 532",0.226857232956527,0.156377771390727
"PHEV","2021","India","NMC 811",0.134462360246726,0.0926879163484706
"PHEV","2021","Japan","NMC 111",154.143672447499,0.262747344544856
"PHEV","2021","Japan","LMO",95.8962,0.16346095497708
"PHEV","2021","Japan","NMC 622",174.998148633377,0.298295078374668
"PHEV","2021","Japan","NMC 532",40.0811540829812,0.068320785630584
"PHEV","2021","Japan","NMC 811",121.542024836143,0.207175836472811
"PHEV","2021","Mexico","NMC 111",686.804859292257,0.230291145328631
"PHEV","2021","Mexico","LMO",48.7968,0.0163619561049003
"PHEV","2021","Mexico","LFP",2.772,0.000929473701611245
"PHEV","2021","Mexico","NMC 622",1573.64297911386,0.52765503781079
"PHEV","2021","Mexico","NMC 532",296.303027881828,0.09935276772148
"PHEV","2021","Mexico","NMC 811",350.974833712051,0.11768466012364
"PHEV","2021","Mexico","NCA",23.0384,0.00772495920894679
"PHEV","2021","Middle East","NMC 111",15.7941495924422,0.146479205162079
"PHEV","2021","Middle East","LMO",4.8576,0.0450506931589276
"PHEV","2021","Middle East","NMC 622",56.902197717261,0.527726335933168
"PHEV","2021","Middle East","NMC 532",15.0397308389247,0.139482522072064
"PHEV","2021","Middle East","NMC 811",15.2315218513721,0.141261243673762
"PHEV","2021","Other Asia Pacific","NMC 111",154.143672447499,0.262747344544856
"PHEV","2021","Other Asia Pacific","LMO",95.8962,0.16346095497708
"PHEV","2021","Other Asia Pacific","NMC 622",174.998148633377,0.298295078374668
"PHEV","2021","Other Asia Pacific","NMC 532",40.0811540829812,0.068320785630584
"PHEV","2021","Other Asia Pacific","NMC 811",121.542024836143,0.207175836472811
"PHEV","2021","Other Europe","NMC 111",8.37887583522683,0.206185302164174
"PHEV","2021","Other Europe","LMO",0.4554,0.0112063704549481
"PHEV","2021","Other Europe","NMC 622",24.0960945460021,0.592950729029324
"PHEV","2021","Other Europe","NMC 532",3.30660624766614,0.0813681479139059
"PHEV","2021","Other Europe","NMC 811",4.40062337110496,0.108289450437648
"PHEV","2021","Other Latin America and Caribbean","NMC 111",3.35111023105721,0.192148612461853
"PHEV","2021","Other Latin America and Caribbean","LMO",2.5116,0.144012109952868
"PHEV","2021","Other Latin America and Caribbean","NMC 622",8.84365394834176,0.507084434143058
"PHEV","2021","Other Latin America and Caribbean","NMC 532",1.19138003057979,0.0683122917500824
"PHEV","2021","Other Latin America and Caribbean","NMC 811",1.54245579002124,0.0884425516921388
"PHEV","2021","South Korea","NMC 111",154.143672447499,0.262747344544856
"PHEV","2021","South Korea","LMO",95.8962,0.16346095497708
"PHEV","2021","South Korea","NMC 622",174.998148633377,0.298295078374668
"PHEV","2021","South Korea","NMC 532",40.0811540829812,0.068320785630584
"PHEV","2021","South Korea","NMC 811",121.542024836143,0.207175836472811
"PHEV","2021","United Kingdom","NMC 111",3841.58209801848,0.270646060930526
"PHEV","2021","United Kingdom","LMO",311.3832,0.0219374815817191
"PHEV","2021","United Kingdom","LFP",0.112,7.89059248267904e-06
"PHEV","2021","United Kingdom","NMC 622",5776.96273828561,0.406996953173512
"PHEV","2021","United Kingdom","NMC 532",1764.97367497646,0.12434542867764
"PHEV","2021","United Kingdom","NMC 811",2499.10418871946,0.17606618504412
"PHEV","2021","United States","NMC 111",686.804859292257,0.230291145328631
"PHEV","2021","United States","LMO",48.7968,0.0163619561049003
"PHEV","2021","United States","LFP",2.772,0.000929473701611245
"PHEV","2021","United States","NMC 622",1573.64297911386,0.52765503781079
"PHEV","2021","United States","NMC 532",296.303027881828,0.09935276772148
"PHEV","2021","United States","NMC 811",350.974833712051,0.11768466012364
"PHEV","2021","United States","NCA",23.0384,0.00772495920894679
"PHEV","2022","ASEAN","NMC 111",52.7136010898237,0.245823081913855
"PHEV","2022","ASEAN","LMO",5.7546,0.026835835115324
"PHEV","2022","ASEAN","LFP",0.6405,0.00298688916542679
"PHEV","2022","ASEAN","NMC 622",62.3003884107149,0.290529828486878
"PHEV","2022","ASEAN","NMC 532",40.4853435130055,0.188798179387319
"PHEV","2022","ASEAN","NMC 811",52.542716986456,0.245026185931197
"PHEV","2022","Africa","NMC 111",1.17209858146829,0.161201840388982
"PHEV","2022","Africa","LMO",1.7112,0.235345894649979
"PHEV","2022","Africa","NMC 622",3.07086703562346,0.422344524222728
"PHEV","2022","Africa","NMC 532",0.640132619747152,0.088039144512055
"PHEV","2022","Africa","NMC 811",0.6767017631611,0.0930685962262549
"PHEV","2022","Australia/NZ","NMC 111",25.6755523180982,0.119718995454964
"PHEV","2022","Australia/NZ","LMO",52.1916,0.243357020942563
"PHEV","2022","Australia/NZ","LFP",0.0549,0.000255985646152767
"PHEV","2022","Australia/NZ","NMC 622",80.4495980396541,0.375117346756124
"PHEV","2022","Australia/NZ","NMC 532",26.6753921631414,0.124381010915486
"PHEV","2022","Australia/NZ","NMC 811",29.4181074791064,0.13716964028471
"PHEV","2022","Brazil","NMC 111",13.9446302037035,0.130646845080339
"PHEV","2022","Brazil","LMO",0.0414,0.000387875426405322
"PHEV","2022","Brazil","LFP",11.8394,0.11092300298027
"PHEV","2022","Brazil","NMC 622",54.9570353817231,0.514890906585948
"PHEV","2022","Brazil","NMC 532",13.3181494237,0.124777364411773
"PHEV","2022","Brazil","NMC 811",12.6346849908735,0.118374005515265
"PHEV","2022","Canada","NMC 111",812.403792938218,0.227001102668137
"PHEV","2022","Canada","LMO",15.6216,0.00436497275894704
"PHEV","2022","Canada","NMC 622",1863.53868763984,0.520708224944425
"PHEV","2022","Canada","NMC 532",434.222996230845,0.121330180638091
"PHEV","2022","Canada","NMC 811",433.495673191095,0.121126952719346
"PHEV","2022","Canada","NCA",19.5712,0.00546856627105445
"PHEV","2022","China","NMC 111",863.509315375894,0.0265661946191716
"PHEV","2022","China","LFP",16879.2362,0.519296162678877
"PHEV","2022","China","NMC 622",5193.83470930281,0.159790312912933
"PHEV","2022","China","NMC 532",2029.94635852151,0.0624520767369902
"PHEV","2022","China","NMC 811",7537.53836679978,0.231895253052027
"PHEV","2022","EFTA","NMC 111",3381.67710050902,0.229497086274894
"PHEV","2022","EFTA","LMO",382.2738,0.0259429628115665
"PHEV","2022","EFTA","NMC 622",6258.67483938509,0.424744171868055
"PHEV","2022","EFTA","NMC 532",2113.3754110266,0.143423953446828
"PHEV","2022","EFTA","NMC 811",2599.16239907929,0.176391825598657
"PHEV","2022","European Union","NMC 111",3381.67710050902,0.229497086274894
"PHEV","2022","European Union","LMO",382.2738,0.0259429628115665
"PHEV","2022","European Union","NMC 622",6258.67483938509,0.424744171868055
"PHEV","2022","European Union","NMC 532",2113.3754110266,0.143423953446828
"PHEV","2022","European Union","NMC 811",2599.16239907929,0.176391825598657
"PHEV","2022","India","NMC 111",0.836851329650212,0.438279736906993
"PHEV","2022","India","NMC 622",0.497867852905367,0.260745706978824
"PHEV","2022","India","NMC 532",0.368138874661589,0.192803432838373
"PHEV","2022","India","NMC 811",0.206541942782832,0.10817112327581
"PHEV","2022","Japan","NMC 111",151.387253816165,0.195004895905975
"PHEV","2022","Japan","LMO",66.4056,0.0855383580132764
"PHEV","2022","Japan","NMC 622",330.965519969797,0.426323188665213
"PHEV","2022","Japan","NMC 532",87.7141472684774,0.1129863163932
"PHEV","2022","Japan","NMC 811",139.852878945561,0.180147241022336
"PHEV","2022","Mexico","NMC 111",812.403792938218,0.227001102668137
"PHEV","2022","Mexico","LMO",15.6216,0.00436497275894704
"PHEV","2022","Mexico","NMC 622",1863.53868763984,0.520708224944425
"PHEV","2022","Mexico","NMC 532",434.222996230845,0.121330180638091
"PHEV","2022","Mexico","NMC 811",433.495673191095,0.121126952719346
"PHEV","2022","Mexico","NCA",19.5712,0.00546856627105445
"PHEV","2022","Middle East","NMC 111",12.6368231455796,0.0826607434179692
"PHEV","2022","Middle East","LMO",0.1932,0.00126377139605202
"PHEV","2022","Middle East","NMC 622",79.356509386458,0.519091545823704
"PHEV","2022","Middle East","NMC 532",26.9179219966631,0.176077121431379
"PHEV","2022","Middle East","NMC 811",33.7712954712993,0.220906817930897
"PHEV","2022","Other Asia Pacific","NMC 111",151.387253816165,0.195004895905975
"PHEV","2022","Other Asia Pacific","LMO",66.4056,0.0855383580132764
"PHEV","2022","Other Asia Pacific","NMC 622",330.965519969797,0.426323188665213
"PHEV","2022","Other Asia Pacific","NMC 532",87.7141472684774,0.1129863163932
"PHEV","2022","Other Asia Pacific","NMC 811",139.852878945561,0.180147241022336
"PHEV","2022","Other Europe","NMC 111",1.57139966595956,0.116897003999193
"PHEV","2022","Other Europe","NMC 622",9.06126764290953,0.674071060874349
"PHEV","2022","Other Europe","NMC 532",1.24424887421155,0.0925601352574317
"PHEV","2022","Other Europe","NMC 811",1.56568381691936,0.116471799869026
"PHEV","2022","Other Latin America and Caribbean","NMC 111",4.34743503205578,0.237900156070076
"PHEV","2022","Other Latin America and Caribbean","LMO",2.7324,0.149522277308993
"PHEV","2022","Other Latin America and Caribbean","NMC 622",7.70002298507259,0.421360332330422
"PHEV","2022","Other Latin America and Caribbean","NMC 532",1.94888784986691,0.106646958546306
"PHEV","2022","Other Latin America and Caribbean","NMC 811",1.54545413300472,0.0845702757442035
"PHEV","2022","South Korea","NMC 111",151.387253816165,0.195004895905975
"PHEV","2022","South Korea","LMO",66.4056,0.0855383580132764
"PHEV","2022","South Korea","NMC 622",330.965519969797,0.426323188665213
"PHEV","2022","South Korea","NMC 532",87.7141472684774,0.1129863163932
"PHEV","2022","South Korea","NMC 811",139.852878945561,0.180147241022336
"PHEV","2022","United Kingdom","NMC 111",3381.67710050902,0.229497086274894
"PHEV","2022","United Kingdom","LMO",382.2738,0.0259429628115665
"PHEV","2022","United Kingdom","NMC 622",6258.67483938509,0.424744171868055
"PHEV","2022","United Kingdom","NMC 532",2113.3754110266,0.143423953446828
"PHEV","2022","United Kingdom","NMC 811",2599.16239907929,0.176391825598657
"PHEV","2022","United States","NMC 111",812.403792938218,0.227001102668137
"PHEV","2022","United States","LMO",15.6216,0.00436497275894704
"PHEV","2022","United States","NMC 622",1863.53868763984,0.520708224944425
"PHEV","2022","United States","NMC 532",434.222996230845,0.121330180638091
"PHEV","2022","United States","NMC 811",433.495673191095,0.121126952719346
"PHEV","2022","United States","NCA",19.5712,0.00546856627105445
