"Scenario","Region","t","Recycling"
"Ambitious-Baseline-Baseline-Baseline-Baseline","EFTA",2063,26.5186080355102
"Ambitious-Baseline-Baseline-Baseline-Baseline","EFTA",2064,26.6581395246311
"Ambitious-Baseline-Baseline-Baseline-Baseline","EFTA",2065,26.7911530489876
"Ambitious-Baseline-Baseline-Baseline-Baseline","EFTA",2066,26.9188059862472
"Ambitious-Baseline-Baseline-Baseline-Baseline","EFTA",2067,27.0446269770916
"Ambitious-Baseline-Baseline-Baseline-Baseline","EFTA",2068,27.1681412757279
"Ambitious-Baseline-Baseline-Baseline-Baseline","EFTA",2069,27.2915909797281
"Ambitious-Baseline-Baseline-Baseline-Baseline","EFTA",2070,27.4149633273084
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2023,1.50374940730139
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2024,2.86988587050855
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2025,4.34318730998752
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2026,7.08311238146202
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2027,10.4419176011318
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2028,14.8890071031379
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2029,20.7260439784901
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2030,27.6430877676646
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2031,36.5230240159881
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2032,46.404818801719
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2033,58.408365248971
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2034,73.8930182728888
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2035,93.7139942933658
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2036,118.676100497264
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2037,149.557701973532
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2038,186.952203211028
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2039,230.598392461705
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2040,281.435740490601
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2041,339.28490573787
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2042,401.987644046854
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2043,466.006240468521
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2044,528.738292631896
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2045,588.370684582004
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2046,643.053079297818
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2047,692.803352359101
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2048,737.357908490992
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2049,777.058721949133
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2050,812.598538368757
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2051,844.150176204768
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2052,876.425085616264
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2053,906.638810666032
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2054,934.975779826503
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2055,961.369466389148
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2056,985.794634447102
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2057,1008.20646843724
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2058,1028.62398559012
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2059,1047.28533868715
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2060,1064.45913493633
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2061,1080.49192077891
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2062,1095.63643769184
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2063,1110.08727700607
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2064,1123.91417655362
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2065,1137.07423758807
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2066,1149.52006691097
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2067,1161.22448568315
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2068,1172.19324322654
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2069,1182.51111718053
"Ambitious-Baseline-Baseline-Baseline-Baseline","European Union",2070,1192.29530722661
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2023,0.112419107312472
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2024,0.32451522934814
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2025,0.5598901023267
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2026,0.863454554090429
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2027,1.42405920462366
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2028,2.40934724733621
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2029,3.77806223731454
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2030,5.58849751466487
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2031,8.06133320782667
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2032,10.8729862469488
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2033,14.4480607918265
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2034,18.9508483364686
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2035,24.4932209058308
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2036,31.1384394291031
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2037,38.7592508790314
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2038,47.4418282183277
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2039,57.1634881683333
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2040,67.8764654909265
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2041,79.6801176136155
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2042,91.9772618602086
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2043,104.928884031573
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2044,118.352771784085
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2045,132.053396298033
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2046,145.799149758481
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2047,159.397694481579
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2048,172.671483934762
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2049,185.479683187467
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2050,197.72820484384
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2051,209.375125303891
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2052,220.262627575363
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2053,230.52054639211
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2054,240.157194801662
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2055,249.175451693578
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2056,258.662020213322
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2057,267.806905671512
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2058,276.244801271275
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2059,284.014431146875
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2060,291.184433365519
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2061,297.811267211312
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2062,303.979533062509
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2063,309.725590964318
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2064,315.100199975667
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2065,320.129758462267
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2066,324.845280174621
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2067,329.27616453269
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2068,333.4738554708
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2069,337.481060579579
"Ambitious-Baseline-Baseline-Baseline-Baseline","India",2070,341.340085039505
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2023,0.100955465344981
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2024,0.418610177849522
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2025,0.490659108531476
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2026,0.581698887980971
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2027,0.710877285378084
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2028,1.00748879782808
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2029,1.32269509154306
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2030,2.2939868223804
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2031,3.63495893956054
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2032,4.58134254826736
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2033,5.82072801742794
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2034,7.46063722029706
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2035,9.6523165931109
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2036,12.4393260506718
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2037,15.7115972788284
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2038,19.8740730515737
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2039,24.3710274451857
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2040,29.4856919314043
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2041,34.0817083036381
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2042,40.679386997535
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2043,48.0917858037527
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2044,56.1798059370954
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2045,64.6404118337554
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2046,73.0853263285822
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2047,81.1649270907619
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2048,88.6107839757639
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2049,95.2976213286139
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2050,101.300045533293
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2051,106.986316952299
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2052,112.634745708955
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2053,117.411024396836
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2054,121.411901876523
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2055,124.70703235132
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2056,127.361577086818
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2057,129.429841353335
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2058,130.957672469852
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2059,131.988608869188
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2060,132.565935126793
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2061,132.786429002446
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2062,132.713548992027
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2063,132.456475712408
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2064,132.088709908986
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2065,131.65553156118
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2066,131.197060122573
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2067,130.728428476972
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2068,130.265056126449
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2069,129.807670520344
"Ambitious-Baseline-Baseline-Baseline-Baseline","Japan",2070,129.358082716809
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2023,0.0312948282293928
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2024,0.0973684043489086
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2025,0.0992558715645099
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2026,0.136981965200932
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2027,0.183594650952222
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2028,0.296270840199935
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2029,0.537263152104797
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2030,1.03744037409297
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2031,1.77872547830063
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2032,2.20405338156521
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2033,2.75136516890947
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2034,3.46665968055574
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2035,4.39996416480574
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2036,5.60883060132795
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2037,7.05464783966186
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2038,8.88716948043789
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2039,11.1819268354639
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2040,14.0435664806382
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2041,17.6503895618041
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2042,21.9103205140347
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2043,26.8932159471134
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2044,32.4794266587392
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2045,39.125176518398
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2046,46.1783169566872
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2047,53.3972208466717
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2048,60.3886373704473
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2049,66.9993153166008
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2050,73.1350731719217
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2051,78.7572065886356
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2052,84.1578871538047
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2053,89.1267448216686
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2054,93.6936837220574
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2055,97.890252298326
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2056,101.727265513876
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2057,105.221737673153
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2058,108.373283334999
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2059,111.187403938533
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2060,113.6792962835
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2061,115.894763882724
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2062,117.854431664485
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2063,119.613047524982
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2064,121.198461351435
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2065,122.642246660994
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2066,123.959981128124
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2067,125.171166642997
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2068,126.296375441882
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2069,127.354948291177
"Ambitious-Baseline-Baseline-Baseline-Baseline","Mexico",2070,128.361220082915
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2023,0.130580773119928
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2024,0.206944909020215
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2025,0.283304736742417
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2026,0.417837506579772
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2027,0.645782598278411
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2028,1.03122238226623
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2029,1.63481405811273
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2030,2.65461416524795
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2031,4.42902756581549
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2032,6.11312331512629
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2033,8.33537234081508
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2034,11.2323353621339
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2035,15.0503380477227
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2036,19.6189586582813
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2037,25.2786736275802
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2038,32.1456683699724
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2039,40.2917111770165
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2040,49.8369379387736
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2041,61.0756606464379
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2042,73.5959292153533
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2043,87.8496215894361
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2044,103.784900880028
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2045,121.473469142455
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2046,140.450366089872
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2047,160.22417158669
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2048,181.555469197922
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2049,203.604218733301
"Ambitious-Baseline-Baseline-Baseline-Baseline","Middle East",2050,225.580883970638
