"Powertrain","Country","chemistry","share_units","year"
"PHEV","Ireland","NMC 811",0.777496686456199,2039
"PHEV","Ireland","NMC 811",0.804147576112701,2040
"PHEV","Ireland","NMC 811",0.823971778973555,2041
"PHEV","Ireland","NMC 811",0.842087990786968,2042
"PHEV","Ireland","NMC 811",0.858582497059186,2043
"PHEV","Ireland","NMC 811",0.873548655758703,2044
"PHEV","Ireland","NMC 811",0.887084712621155,2045
"PHEV","Ireland","NMC 811",0.899291550451179,2046
"PHEV","Ireland","NMC 811",0.910270573415115,2047
"PHEV","Ireland","NMC 811",0.920121850510199,2048
"PHEV","Ireland","NMC 811",0.928942580730884,2049
"PHEV","Ireland","NMC 811",0.936825896949378,2050
"PHEV","Ireland","NMC 811",0.936825896949378,2051
"PHEV","Ireland","NMC 811",0.936825896949378,2052
"PHEV","Ireland","NMC 811",0.936825896949378,2053
"PHEV","Ireland","NMC 811",0.936825896949378,2054
"PHEV","Ireland","NMC 811",0.936825896949378,2055
"PHEV","Ireland","NMC 811",0.936825896949378,2056
"PHEV","Ireland","NMC 811",0.936825896949378,2057
"PHEV","Ireland","NMC 811",0.936825896949378,2058
"PHEV","Ireland","NMC 811",0.936825896949378,2059
"PHEV","Ireland","NMC 811",0.936825896949378,2060
"PHEV","Ireland","NMC 811",0.936825896949378,2061
"PHEV","Ireland","NMC 811",0.936825896949378,2062
"PHEV","Ireland","NMC 811",0.936825896949378,2063
"PHEV","Ireland","NMC 811",0.936825896949378,2064
"PHEV","Ireland","NMC 811",0.936825896949378,2065
"PHEV","Ireland","NMC 811",0.936825896949378,2066
"PHEV","Ireland","NMC 811",0.936825896949378,2067
"PHEV","Ireland","NMC 811",0.936825896949378,2068
"PHEV","Ireland","NMC 811",0.936825896949378,2069
"PHEV","Ireland","NMC 811",0.936825896949378,2070
"PHEV","Israel","NMC 111",0.0759190699473239,2022
"PHEV","Israel","NMC 111",0.0577252237114927,2023
"PHEV","Israel","NMC 111",0.0445429412814302,2024
"PHEV","Israel","NMC 111",0.0370440673085465,2025
"PHEV","Israel","NMC 111",0.0291934551683902,2026
"PHEV","Israel","NMC 111",0.0227477012320751,2027
"PHEV","Israel","NMC 111",0.0147464757893957,2028
"PHEV","Israel","NMC 111",0.012415954135195,2029
"PHEV","Israel","NMC 111",0.00999473094003389,2030
"PHEV","Israel","NMC 111",0.00812739642573896,2031
"PHEV","Israel","NMC 111",0.00632376404888295,2032
"PHEV","Israel","NMC 111",0.00465188979771808,2033
"PHEV","Israel","NMC 111",0.00291581750008319,2034
"PHEV","Israel","NMC 111",0.00221612696389011,2035
"PHEV","Israel","NMC 111",0.0017960522089562,2036
"PHEV","Israel","NMC 111",0.00138681738072682,2037
"PHEV","Israel","NMC 111",0.000992395007832617,2038
"PHEV","Israel","NMC 111",0.000610802320093227,2039
"PHEV","Israel","NMC 111",0.000230493876408136,2040
"PHEV","Israel","NMC 111",0.000150331589870628,2041
"PHEV","Israel","NMC 111",9.78086776300834e-05,2042
"PHEV","Israel","NMC 111",6.34947167741977e-05,2043
"PHEV","Israel","NMC 111",4.11359712538063e-05,2044
"PHEV","Israel","NMC 111",2.66020271831874e-05,2045
"PHEV","Israel","NMC 111",1.71749407695623e-05,2046
"PHEV","Israel","NMC 111",1.10722510010292e-05,2047
"PHEV","Israel","NMC 111",7.12858579504318e-06,2048
"PHEV","Israel","NMC 111",4.58414598767777e-06,2049
"PHEV","Israel","NMC 111",2.94480376910706e-06,2050
"PHEV","Israel","NMC 111",2.94480376910706e-06,2051
"PHEV","Israel","NMC 111",2.94480376910706e-06,2052
"PHEV","Israel","NMC 111",2.94480376910706e-06,2053
"PHEV","Israel","NMC 111",2.94480376910706e-06,2054
"PHEV","Israel","NMC 111",2.94480376910706e-06,2055
"PHEV","Israel","NMC 111",2.94480376910706e-06,2056
"PHEV","Israel","NMC 111",2.94480376910706e-06,2057
"PHEV","Israel","NMC 111",2.94480376910706e-06,2058
"PHEV","Israel","NMC 111",2.94480376910706e-06,2059
"PHEV","Israel","NMC 111",2.94480376910706e-06,2060
"PHEV","Israel","NMC 111",2.94480376910706e-06,2061
"PHEV","Israel","NMC 111",2.94480376910706e-06,2062
"PHEV","Israel","NMC 111",2.94480376910706e-06,2063
"PHEV","Israel","NMC 111",2.94480376910706e-06,2064
"PHEV","Israel","NMC 111",2.94480376910706e-06,2065
"PHEV","Israel","NMC 111",2.94480376910706e-06,2066
"PHEV","Israel","NMC 111",2.94480376910706e-06,2067
"PHEV","Israel","NMC 111",2.94480376910706e-06,2068
"PHEV","Israel","NMC 111",2.94480376910706e-06,2069
"PHEV","Israel","NMC 111",2.94480376910706e-06,2070
"PHEV","Israel","LMO",0.00155469183786785,2022
"PHEV","Israel","LMO",0.00161820061596464,2023
"PHEV","Israel","LMO",0.00143393671288449,2024
"PHEV","Israel","LMO",0.00137907780208813,2025
"PHEV","Israel","LMO",0.00118697058971755,2026
"PHEV","Israel","LMO",0.00104568297005358,2027
"PHEV","Israel","LMO",0.000928259444756169,2028
"PHEV","Israel","LMO",0.000922443564794083,2029
"PHEV","Israel","LMO",0.000871873678591682,2030
"PHEV","Israel","LMO",0.000876580244022311,2031
"PHEV","Israel","LMO",0.000870816498660094,2032
"PHEV","Israel","LMO",0.000885203258796256,2033
"PHEV","Israel","LMO",0.000889253085137324,2034
"PHEV","Israel","LMO",0.000835183249334293,2035
"PHEV","Israel","LMO",0.000825572578356663,2036
"PHEV","Israel","LMO",0.000827961318975675,2037
"PHEV","Israel","LMO",0.000832873976139488,2038
"PHEV","Israel","LMO",0.000839280354174302,2039
"PHEV","Israel","LMO",0.000844748804037289,2040
"PHEV","Israel","LMO",0.000838937664798442,2041
"PHEV","Israel","LMO",0.000831128315245963,2042
"PHEV","Israel","LMO",0.000821560461032015,2043
"PHEV","Israel","LMO",0.000810466268123942,2044
"PHEV","Israel","LMO",0.000798066663110668,2045
"PHEV","Israel","LMO",0.000784568619390026,2046
"PHEV","Israel","LMO",0.0007701633654502,2047
"PHEV","Israel","LMO",0.000755025402754717,2048
"PHEV","Israel","LMO",0.000739312197195491,2049
"PHEV","Israel","LMO",0.000723164403124119,2050
"PHEV","Israel","LMO",0.000723164403124119,2051
"PHEV","Israel","LMO",0.000723164403124119,2052
"PHEV","Israel","LMO",0.000723164403124119,2053
"PHEV","Israel","LMO",0.000723164403124119,2054
"PHEV","Israel","LMO",0.000723164403124119,2055
"PHEV","Israel","LMO",0.000723164403124119,2056
"PHEV","Israel","LMO",0.000723164403124119,2057
"PHEV","Israel","LMO",0.000723164403124119,2058
"PHEV","Israel","LMO",0.000723164403124119,2059
"PHEV","Israel","LMO",0.000723164403124119,2060
"PHEV","Israel","LMO",0.000723164403124119,2061
"PHEV","Israel","LMO",0.000723164403124119,2062
"PHEV","Israel","LMO",0.000723164403124119,2063
"PHEV","Israel","LMO",0.000723164403124119,2064
"PHEV","Israel","LMO",0.000723164403124119,2065
"PHEV","Israel","LMO",0.000723164403124119,2066
"PHEV","Israel","LMO",0.000723164403124119,2067
"PHEV","Israel","LMO",0.000723164403124119,2068
"PHEV","Israel","LMO",0.000723164403124119,2069
"PHEV","Israel","LMO",0.000723164403124119,2070
"PHEV","Israel","NMC 622",0.529247919732755,2022
"PHEV","Israel","NMC 622",0.498124161926012,2023
"PHEV","Israel","NMC 622",0.482515319800314,2024
"PHEV","Israel","NMC 622",0.453739605227712,2025
"PHEV","Israel","NMC 622",0.433268923291495,2026
"PHEV","Israel","NMC 622",0.421505912489781,2027
"PHEV","Israel","NMC 622",0.408987086536419,2028
"PHEV","Israel","NMC 622",0.395024688862287,2029
"PHEV","Israel","NMC 622",0.380513445485989,2030
"PHEV","Israel","NMC 622",0.361207245212049,2031
"PHEV","Israel","NMC 622",0.341125871546889,2032
"PHEV","Israel","NMC 622",0.319236330773669,2033
"PHEV","Israel","NMC 622",0.295681811326795,2034
"PHEV","Israel","NMC 622",0.27147620067043,2035
"PHEV","Israel","NMC 622",0.248952353844779,2036
"PHEV","Israel","NMC 622",0.227374075113676,2037
"PHEV","Israel","NMC 622",0.205572969486105,2038
"PHEV","Israel","NMC 622",0.183119169655007,2039
"PHEV","Israel","NMC 622",0.160523167002846,2040
"PHEV","Israel","NMC 622",0.143207166775976,2041
"PHEV","Israel","NMC 622",0.127446544311069,2042
"PHEV","Israel","NMC 622",0.113168208738565,2043
"PHEV","Israel","NMC 622",0.100287032782662,2044
"PHEV","Israel","NMC 622",0.0887102766543468,2045
"PHEV","Israel","NMC 622",0.0783412728333489,2046
"PHEV","Israel","NMC 622",0.0690824088092536,2047
"PHEV","Israel","NMC 622",0.0608374644527399,2048
"PHEV","Israel","NMC 622",0.0535133746312467,2049
"PHEV","Israel","NMC 622",0.0470214951346075,2050
"PHEV","Israel","NMC 622",0.0470214951346075,2051
"PHEV","Israel","NMC 622",0.0470214951346075,2052
"PHEV","Israel","NMC 622",0.0470214951346075,2053
"PHEV","Israel","NMC 622",0.0470214951346075,2054
"PHEV","Israel","NMC 622",0.0470214951346075,2055
"PHEV","Israel","NMC 622",0.0470214951346075,2056
"PHEV","Israel","NMC 622",0.0470214951346075,2057
"PHEV","Israel","NMC 622",0.0470214951346075,2058
"PHEV","Israel","NMC 622",0.0470214951346075,2059
"PHEV","Israel","NMC 622",0.0470214951346075,2060
"PHEV","Israel","NMC 622",0.0470214951346075,2061
"PHEV","Israel","NMC 622",0.0470214951346075,2062
"PHEV","Israel","NMC 622",0.0470214951346075,2063
"PHEV","Israel","NMC 622",0.0470214951346075,2064
"PHEV","Israel","NMC 622",0.0470214951346075,2065
"PHEV","Israel","NMC 622",0.0470214951346075,2066
"PHEV","Israel","NMC 622",0.0470214951346075,2067
"PHEV","Israel","NMC 622",0.0470214951346075,2068
"PHEV","Israel","NMC 622",0.0470214951346075,2069
"PHEV","Israel","NMC 622",0.0470214951346075,2070
"PHEV","Israel","NMC 532",0.175106092250528,2022
"PHEV","Israel","NMC 532",0.211426330587882,2023
"PHEV","Israel","NMC 532",0.186388691786465,2024
"PHEV","Israel","NMC 532",0.14912272497311,2025
"PHEV","Israel","NMC 532",0.110895880067472,2026
"PHEV","Israel","NMC 532",0.0960001461984745,2027
"PHEV","Israel","NMC 532",0.0810751729823904,2028
"PHEV","Israel","NMC 532",0.0681607075062034,2029
"PHEV","Israel","NMC 532",0.0566816194679891,2030
"PHEV","Israel","NMC 532",0.0503256727339405,2031
"PHEV","Israel","NMC 532",0.0461578214215197,2032
"PHEV","Israel","NMC 532",0.0438657007260207,2033
"PHEV","Israel","NMC 532",0.0418262151419761,2034
"PHEV","Israel","NMC 532",0.0387665896469832,2035
"PHEV","Israel","NMC 532",0.0375404256975935,2036
"PHEV","Israel","NMC 532",0.0358514410839806,2037
"PHEV","Israel","NMC 532",0.0341645692107164,2038
"PHEV","Israel","NMC 532",0.0322421771745367,2039
"PHEV","Israel","NMC 532",0.0300271455711954,2040
"PHEV","Israel","NMC 532",0.0282726513533023,2041
"PHEV","Israel","NMC 532",0.0265555502124344,2042
"PHEV","Israel","NMC 532",0.0248872629699235,2043
"PHEV","Israel","NMC 532",0.0232767816087328,2044
"PHEV","Israel","NMC 532",0.0217308912599984,2045
"PHEV","Israel","NMC 532",0.0202544140299489,2046
"PHEV","Israel","NMC 532",0.0188504615108259,2047
"PHEV","Israel","NMC 532",0.0175206847517152,2048
"PHEV","Israel","NMC 532",0.0162655129607393,2049
"PHEV","Israel","NMC 532",0.0150843747801771,2050
"PHEV","Israel","NMC 532",0.0150843747801771,2051
"PHEV","Israel","NMC 532",0.0150843747801771,2052
"PHEV","Israel","NMC 532",0.0150843747801771,2053
"PHEV","Israel","NMC 532",0.0150843747801771,2054
"PHEV","Israel","NMC 532",0.0150843747801771,2055
"PHEV","Israel","NMC 532",0.0150843747801771,2056
"PHEV","Israel","NMC 532",0.0150843747801771,2057
"PHEV","Israel","NMC 532",0.0150843747801771,2058
"PHEV","Israel","NMC 532",0.0150843747801771,2059
"PHEV","Israel","NMC 532",0.0150843747801771,2060
"PHEV","Israel","NMC 532",0.0150843747801771,2061
"PHEV","Israel","NMC 532",0.0150843747801771,2062
"PHEV","Israel","NMC 532",0.0150843747801771,2063
"PHEV","Israel","NMC 532",0.0150843747801771,2064
"PHEV","Israel","NMC 532",0.0150843747801771,2065
"PHEV","Israel","NMC 532",0.0150843747801771,2066
"PHEV","Israel","NMC 532",0.0150843747801771,2067
"PHEV","Israel","NMC 532",0.0150843747801771,2068
"PHEV","Israel","NMC 532",0.0150843747801771,2069
"PHEV","Israel","NMC 532",0.0150843747801771,2070
"PHEV","Israel","NMC 811",0.218172226231526,2022
"PHEV","Israel","NMC 811",0.231106083158649,2023
"PHEV","Israel","NMC 811",0.285119110418907,2024
"PHEV","Israel","NMC 811",0.358714524688543,2025
"PHEV","Israel","NMC 811",0.425454770882925,2026
"PHEV","Israel","NMC 811",0.458700557109616,2027
"PHEV","Israel","NMC 811",0.494263005247038,2028
"PHEV","Israel","NMC 811",0.52347620593152,2029
"PHEV","Israel","NMC 811",0.551938330427397,2030
"PHEV","Israel","NMC 811",0.57946310538425,2031
"PHEV","Israel","NMC 811",0.605521726484048,2032
"PHEV","Israel","NMC 811",0.631360875443796,2033
"PHEV","Israel","NMC 811",0.658686902946009,2034
"PHEV","Israel","NMC 811",0.686705899469362,2035
"PHEV","Israel","NMC 811",0.710885595670314,2036
"PHEV","Israel","NMC 811",0.734559705102641,2037
"PHEV","Israel","NMC 811",0.758437192319206,2038
"PHEV","Israel","NMC 811",0.783188570496189,2039
"PHEV","Israel","NMC 811",0.808374444745513,2040
"PHEV","Israel","NMC 811",0.827530912616052,2041
"PHEV","Israel","NMC 811",0.845068968483621,2042
"PHEV","Israel","NMC 811",0.861059473113705,2043
"PHEV","Israel","NMC 811",0.875584583369228,2044
"PHEV","Israel","NMC 811",0.888734163395361,2045
"PHEV","Israel","NMC 811",0.900602569576543,2046
"PHEV","Israel","NMC 811",0.911285894063469,2047
"PHEV","Israel","NMC 811",0.920879696806995,2048
"PHEV","Israel","NMC 811",0.929477216064831,2049
"PHEV","Israel","NMC 811",0.937168020878322,2050
"PHEV","Israel","NMC 811",0.937168020878322,2051
"PHEV","Israel","NMC 811",0.937168020878322,2052
"PHEV","Israel","NMC 811",0.937168020878322,2053
"PHEV","Israel","NMC 811",0.937168020878322,2054
"PHEV","Israel","NMC 811",0.937168020878322,2055
"PHEV","Israel","NMC 811",0.937168020878322,2056
"PHEV","Israel","NMC 811",0.937168020878322,2057
"PHEV","Israel","NMC 811",0.937168020878322,2058
"PHEV","Israel","NMC 811",0.937168020878322,2059
"PHEV","Israel","NMC 811",0.937168020878322,2060
"PHEV","Israel","NMC 811",0.937168020878322,2061
"PHEV","Israel","NMC 811",0.937168020878322,2062
"PHEV","Israel","NMC 811",0.937168020878322,2063
"PHEV","Israel","NMC 811",0.937168020878322,2064
"PHEV","Israel","NMC 811",0.937168020878322,2065
"PHEV","Israel","NMC 811",0.937168020878322,2066
"PHEV","Israel","NMC 811",0.937168020878322,2067
"PHEV","Israel","NMC 811",0.937168020878322,2068
"PHEV","Israel","NMC 811",0.937168020878322,2069
"PHEV","Israel","NMC 811",0.937168020878322,2070
"PHEV","Italy","NMC 111",0.169380056322886,2022
"PHEV","Italy","NMC 111",0.131646143077908,2023
"PHEV","Italy","NMC 111",0.103211260063534,2024
"PHEV","Italy","NMC 111",0.086398213097175,2025
"PHEV","Italy","NMC 111",0.0686481047774591,2026
"PHEV","Italy","NMC 111",0.0539045868006118,2027
"PHEV","Italy","NMC 111",0.0352868907907766,2028
"PHEV","Italy","NMC 111",0.0297567115120338,2029
"PHEV","Italy","NMC 111",0.023997982942989,2030
"PHEV","Italy","NMC 111",0.0195267921582694,2031
"PHEV","Italy","NMC 111",0.015202300360466,2032
"PHEV","Italy","NMC 111",0.0111857758807999,2033
"PHEV","Italy","NMC 111",0.00701281958545211,2034
"PHEV","Italy","NMC 111",0.00532406680004419,2035
"PHEV","Italy","NMC 111",0.00430868471420939,2036
"PHEV","Italy","NMC 111",0.00332222485248949,2037
"PHEV","Italy","NMC 111",0.00237387666183401,2038
"PHEV","Italy","NMC 111",0.00145881675575832,2039
"PHEV","Italy","NMC 111",0.000549639479788927,2040
"PHEV","Italy","NMC 111",0.000357960312824725,2041
"PHEV","Italy","NMC 111",0.000232581723244385,2042
"PHEV","Italy","NMC 111",0.000150799275498568,2043
"PHEV","Italy","NMC 111",9.75880987145795e-05,2044
"PHEV","Italy","NMC 111",6.30451612032018e-05,2045
"PHEV","Italy","NMC 111",4.06668223708459e-05,2046
"PHEV","Italy","NMC 111",2.6195813972967e-05,2047
"PHEV","Italy","NMC 111",1.68534981220243e-05,2048
"PHEV","Italy","NMC 111",1.08310893222017e-05,2049
"PHEV","Italy","NMC 111",6.95392565550967e-06,2050
"PHEV","Italy","NMC 111",6.95392565550967e-06,2051
"PHEV","Italy","NMC 111",6.95392565550967e-06,2052
"PHEV","Italy","NMC 111",6.95392565550967e-06,2053
"PHEV","Italy","NMC 111",6.95392565550967e-06,2054
"PHEV","Italy","NMC 111",6.95392565550967e-06,2055
"PHEV","Italy","NMC 111",6.95392565550967e-06,2056
"PHEV","Italy","NMC 111",6.95392565550967e-06,2057
"PHEV","Italy","NMC 111",6.95392565550967e-06,2058
"PHEV","Italy","NMC 111",6.95392565550967e-06,2059
"PHEV","Italy","NMC 111",6.95392565550967e-06,2060
"PHEV","Italy","NMC 111",6.95392565550967e-06,2061
"PHEV","Italy","NMC 111",6.95392565550967e-06,2062
"PHEV","Italy","NMC 111",6.95392565550967e-06,2063
"PHEV","Italy","NMC 111",6.95392565550967e-06,2064
"PHEV","Italy","NMC 111",6.95392565550967e-06,2065
"PHEV","Italy","NMC 111",6.95392565550967e-06,2066
"PHEV","Italy","NMC 111",6.95392565550967e-06,2067
"PHEV","Italy","NMC 111",6.95392565550967e-06,2068
"PHEV","Italy","NMC 111",6.95392565550967e-06,2069
"PHEV","Italy","NMC 111",6.95392565550967e-06,2070
"PHEV","Italy","LMO",0.0062482249360977,2022
"PHEV","Italy","LMO",0.00664776748020255,2023
"PHEV","Italy","LMO",0.00598520619058827,2024
"PHEV","Italy","LMO",0.00579396419674081,2025
"PHEV","Italy","LMO",0.00502786901378261,2026
"PHEV","Italy","LMO",0.00446364024192487,2027
"PHEV","Italy","LMO",0.00400124801160639,2028
"PHEV","Italy","LMO",0.00398240646024575,2029
"PHEV","Italy","LMO",0.00377101398581178,2030
"PHEV","Italy","LMO",0.00379377946922436,2031
"PHEV","Italy","LMO",0.00377104090853018,2032
"PHEV","Italy","LMO",0.00383425191483231,2033
"PHEV","Italy","LMO",0.00385264197489319,2034
"PHEV","Italy","LMO",0.00361436141040838,2035
"PHEV","Italy","LMO",0.00356764769896403,2036
"PHEV","Italy","LMO",0.00357289898589704,2037
"PHEV","Italy","LMO",0.00358883767708218,2038
"PHEV","Italy","LMO",0.00361083850954146,2039
"PHEV","Italy","LMO",0.00362866651413804,2040
"PHEV","Italy","LMO",0.00359844827727338,2041
"PHEV","Italy","LMO",0.00356014116169195,2042
"PHEV","Italy","LMO",0.00351481230394606,2043
"PHEV","Italy","LMO",0.00346346647726627,2044
"PHEV","Italy","LMO",0.00340703927376442,2045
"PHEV","Italy","LMO",0.00334639241885548,2046
"PHEV","Italy","LMO",0.00328231135533967,2047
"PHEV","Italy","LMO",0.00321550495513347,2048
"PHEV","Italy","LMO",0.0031466070562364,2049
"PHEV","Italy","LMO",0.00307617945140101,2050
"PHEV","Italy","LMO",0.00307617945140101,2051
"PHEV","Italy","LMO",0.00307617945140101,2052
"PHEV","Italy","LMO",0.00307617945140101,2053
"PHEV","Italy","LMO",0.00307617945140101,2054
"PHEV","Italy","LMO",0.00307617945140101,2055
"PHEV","Italy","LMO",0.00307617945140101,2056
"PHEV","Italy","LMO",0.00307617945140101,2057
"PHEV","Italy","LMO",0.00307617945140101,2058
"PHEV","Italy","LMO",0.00307617945140101,2059
"PHEV","Italy","LMO",0.00307617945140101,2060
"PHEV","Italy","LMO",0.00307617945140101,2061
"PHEV","Italy","LMO",0.00307617945140101,2062
"PHEV","Italy","LMO",0.00307617945140101,2063
"PHEV","Italy","LMO",0.00307617945140101,2064
"PHEV","Italy","LMO",0.00307617945140101,2065
"PHEV","Italy","LMO",0.00307617945140101,2066
