"Propulsion","year","ICCT_Country","chemistry","unit"
"FCEV","2019","Italy","NMC 622",7.70338223707777
"FCEV","2019","Italy","NMC 532",3.63896826975354
"FCEV","2019","Italy","NMC 811",4.57904672314573
"FCEV","2019","Japan","NMC 111",42.6999802485562
"FCEV","2019","Japan","NMC 622",304.963308561961
"FCEV","2019","Japan","NMC 532",144.060332090831
"FCEV","2019","Japan","NMC 811",181.276379098651
"FCEV","2019","Korea, Rep.","NMC 111",266.097648086842
"FCEV","2019","Korea, Rep.","NMC 622",1900.46971190025
"FCEV","2019","Korea, Rep.","NMC 532",897.754877843902
"FCEV","2019","Korea, Rep.","NMC 811",1129.67776216901
"FCEV","2019","Netherlands","NMC 111",9.89776659550486
"FCEV","2019","Netherlands","NMC 622",70.6898605284784
"FCEV","2019","Netherlands","NMC 532",33.3928852989148
"FCEV","2019","Netherlands","NMC 811",42.019487577102
"FCEV","2019","New Zealand","NMC 111",0.126894443532114
"FCEV","2019","New Zealand","NMC 622",0.90628026318562
"FCEV","2019","New Zealand","NMC 532",0.428113914088651
"FCEV","2019","New Zealand","NMC 811",0.538711379193615
"FCEV","2019","Norway","NMC 111",1.83996943121565
"FCEV","2019","Norway","NMC 622",13.1410638161915
"FCEV","2019","Norway","NMC 532",6.20765175428545
"FCEV","2019","Norway","NMC 811",7.81131499830742
"FCEV","2019","Spain","NMC 111",0.0634472217660568
"FCEV","2019","Spain","NMC 622",0.45314013159281
"FCEV","2019","Spain","NMC 532",0.214056957044326
"FCEV","2019","Spain","NMC 811",0.269355689596808
"FCEV","2019","Sweden","NMC 111",0.126894443532114
"FCEV","2019","Sweden","NMC 622",0.90628026318562
"FCEV","2019","Sweden","NMC 532",0.428113914088651
"FCEV","2019","Sweden","NMC 811",0.538711379193615
"FCEV","2019","Switzerland","NMC 111",1.58618054415142
"FCEV","2019","Switzerland","NMC 622",11.3285032898202
"FCEV","2019","Switzerland","NMC 532",5.35142392610814
"FCEV","2019","Switzerland","NMC 811",6.73389223992019
"FCEV","2019","United Kingdom","NMC 111",4.31441108009186
"FCEV","2019","United Kingdom","NMC 622",30.8135289483111
"FCEV","2019","United Kingdom","NMC 532",14.5558730790141
"FCEV","2019","United Kingdom","NMC 811",18.3161868925829
"FCEV","2019","United States","NMC 111",132.541246269293
"FCEV","2019","United States","NMC 622",946.60973489738
"FCEV","2019","United States","NMC 532",447.164983265596
"FCEV","2019","United States","NMC 811",562.684035567731
"FCEV","2020","Austria","NMC 111",0.888261104724795
"FCEV","2020","Austria","NMC 622",6.34396184229934
"FCEV","2020","Austria","NMC 532",2.99679739862056
"FCEV","2020","Austria","NMC 811",3.77097965435531
"FCEV","2020","Belgium","NMC 111",1.45928610061931
"FCEV","2020","Belgium","NMC 622",10.4222230266346
"FCEV","2020","Belgium","NMC 532",4.92331001201949
"FCEV","2020","Belgium","NMC 811",6.19518086072657
"FCEV","2020","Canada","NMC 111",1.96686387474776
"FCEV","2020","Canada","NMC 622",14.0473440793771
"FCEV","2020","Canada","NMC 532",6.6357656683741
"FCEV","2020","Canada","NMC 811",8.35002637750103
"FCEV","2020","Czechia","NMC 111",0.126894443532114
"FCEV","2020","Czechia","NMC 622",0.90628026318562
"FCEV","2020","Czechia","NMC 532",0.428113914088651
"FCEV","2020","Czechia","NMC 811",0.538711379193615
"FCEV","2020","Denmark","NMC 111",2.85512497947255
"FCEV","2020","Denmark","NMC 622",20.3913059216764
"FCEV","2020","Denmark","NMC 532",9.63256306699466
"FCEV","2020","Denmark","NMC 811",12.1210060318563
"FCEV","2020","France","NMC 111",13.387363792638
"FCEV","2020","France","NMC 622",95.6125677660829
"FCEV","2020","France","NMC 532",45.1660179363527
"FCEV","2020","France","NMC 811",56.8340505049264
"FCEV","2020","Germany","NMC 111",17.892116538028
"FCEV","2020","Germany","NMC 622",127.785517109172
"FCEV","2020","Germany","NMC 532",60.3640618864999
"FCEV","2020","Germany","NMC 811",75.9583044662997
"FCEV","2020","Iceland","NMC 111",0.0634472217660568
"FCEV","2020","Iceland","NMC 622",0.45314013159281
"FCEV","2020","Iceland","NMC 532",0.214056957044326
"FCEV","2020","Iceland","NMC 811",0.269355689596808
"FCEV","2020","Italy","NMC 111",0.444130552362397
"FCEV","2020","Italy","NMC 622",3.17198092114967
"FCEV","2020","Italy","NMC 532",1.49839869931028
"FCEV","2020","Italy","NMC 811",1.88548982717765
"FCEV","2020","Japan","NMC 111",47.9026524333729
"FCEV","2020","Japan","NMC 622",342.120799352572
"FCEV","2020","Japan","NMC 532",161.613002568466
"FCEV","2020","Japan","NMC 811",203.36354564559
"FCEV","2020","Korea, Rep.","NMC 111",371.483483440262
"FCEV","2020","Korea, Rep.","NMC 622",2653.1354704759
"FCEV","2020","Korea, Rep.","NMC 532",1253.30348349453
"FCEV","2020","Korea, Rep.","NMC 811",1577.07756258931
"FCEV","2020","Netherlands","NMC 111",9.3901888213764
"FCEV","2020","Netherlands","NMC 622",67.0647394757359
"FCEV","2020","Netherlands","NMC 532",31.6804296425602
"FCEV","2020","Netherlands","NMC 811",39.8646420603275
"FCEV","2020","New Zealand","NMC 111",0.0634472217660568
"FCEV","2020","New Zealand","NMC 622",0.45314013159281
"FCEV","2020","New Zealand","NMC 532",0.214056957044326
"FCEV","2020","New Zealand","NMC 811",0.269355689596808
"FCEV","2020","Norway","NMC 111",0.951708326490851
"FCEV","2020","Norway","NMC 622",6.79710197389215
"FCEV","2020","Norway","NMC 532",3.21085435566489
"FCEV","2020","Norway","NMC 811",4.04033534395211
"FCEV","2020","Spain","NMC 111",0.444130552362397
"FCEV","2020","Spain","NMC 622",3.17198092114967
"FCEV","2020","Spain","NMC 532",1.49839869931028
"FCEV","2020","Spain","NMC 811",1.88548982717765
"FCEV","2020","Sweden","NMC 111",0.317236108830284
"FCEV","2020","Sweden","NMC 622",2.26570065796405
"FCEV","2020","Sweden","NMC 532",1.07028478522163
"FCEV","2020","Sweden","NMC 811",1.34677844798404
"FCEV","2020","Switzerland","NMC 111",2.66478331417438
"FCEV","2020","Switzerland","NMC 622",19.031885526898
"FCEV","2020","Switzerland","NMC 532",8.99039219586168
"FCEV","2020","Switzerland","NMC 811",11.3129389630659
"FCEV","2020","United Kingdom","NMC 111",3.61649164066524
"FCEV","2020","United Kingdom","NMC 622",25.8289875007902
"FCEV","2020","United Kingdom","NMC 532",12.2012465515266
"FCEV","2020","United Kingdom","NMC 811",15.353274307018
"FCEV","2020","United States","NMC 111",59.4500467947952
"FCEV","2020","United States","NMC 622",424.592303302463
"FCEV","2020","United States","NMC 532",200.571368750533
"FCEV","2020","United States","NMC 811",252.386281152209
"FCEV","2021","Australia","NMC 111",2.7916777577065
"FCEV","2021","Australia","NMC 622",19.9381657900836
"FCEV","2021","Australia","NMC 532",9.41850610995033
"FCEV","2021","Australia","NMC 811",11.8516503422595
"FCEV","2021","Austria","NMC 111",0.888261104724795
"FCEV","2021","Austria","NMC 622",6.34396184229934
"FCEV","2021","Austria","NMC 532",2.99679739862056
"FCEV","2021","Austria","NMC 811",3.77097965435531
"FCEV","2021","Belgium","NMC 111",1.33239165708719
"FCEV","2021","Belgium","NMC 622",9.51594276344901
"FCEV","2021","Belgium","NMC 532",4.49519609793084
"FCEV","2021","Belgium","NMC 811",5.65646948153296
"FCEV","2021","Canada","NMC 111",8.18469160782132
"FCEV","2021","Canada","NMC 622",58.4550769754725
"FCEV","2021","Canada","NMC 532",27.613347458718
"FCEV","2021","Canada","NMC 811",34.7468839579882
"FCEV","2021","China","NMC 111",1.20549721355508
"FCEV","2021","China","NMC 622",8.60966250026339
"FCEV","2021","China","NMC 532",4.06708218384219
"FCEV","2021","China","NMC 811",5.11775810233934
"FCEV","2021","Czechia","NMC 111",0.444130552362397
"FCEV","2021","Czechia","NMC 622",3.17198092114967
"FCEV","2021","Czechia","NMC 532",1.49839869931028
"FCEV","2021","Czechia","NMC 811",1.88548982717765
"FCEV","2021","Denmark","NMC 111",4.94888329775243
"FCEV","2021","Denmark","NMC 622",35.3449302642392
"FCEV","2021","Denmark","NMC 532",16.6964426494574
"FCEV","2021","Denmark","NMC 811",21.009743788551
"FCEV","2021","Estonia","NMC 111",0.0634472217660568
"FCEV","2021","Estonia","NMC 622",0.45314013159281
"FCEV","2021","Estonia","NMC 532",0.214056957044326
"FCEV","2021","Estonia","NMC 811",0.269355689596808
"FCEV","2021","France","NMC 111",3.93372774949552
"FCEV","2021","France","NMC 622",28.0946881587542
"FCEV","2021","France","NMC 532",13.2715313367482
"FCEV","2021","France","NMC 811",16.7000527550021
"FCEV","2021","Germany","NMC 111",31.5967164394963
"FCEV","2021","Germany","NMC 622",225.663785533219
"FCEV","2021","Germany","NMC 532",106.600364608074
"FCEV","2021","Germany","NMC 811",134.13913341921
"FCEV","2021","Iceland","NMC 111",0.19034166529817
"FCEV","2021","Iceland","NMC 622",1.35942039477843
"FCEV","2021","Iceland","NMC 532",0.642170871132977
"FCEV","2021","Iceland","NMC 811",0.808067068790423
"FCEV","2021","Italy","NMC 111",0.634472217660568
"FCEV","2021","Italy","NMC 622",4.5314013159281
"FCEV","2021","Italy","NMC 532",2.14056957044326
"FCEV","2021","Italy","NMC 811",2.69355689596808
"FCEV","2021","Japan","NMC 111",155.572587770371
"FCEV","2021","Japan","NMC 622",1111.09960266557
"FCEV","2021","Japan","NMC 532",524.867658672687
"FCEV","2021","Japan","NMC 811",660.460150891372
"FCEV","2021","Korea, Rep.","NMC 111",533.781476717836
"FCEV","2021","Korea, Rep.","NMC 622",3812.26792709031
"FCEV","2021","Korea, Rep.","NMC 532",1800.86117961391
"FCEV","2021","Korea, Rep.","NMC 811",2266.08941657794
"FCEV","2021","Luxembourg","NMC 111",0.0634472217660568
"FCEV","2021","Luxembourg","NMC 622",0.45314013159281
"FCEV","2021","Luxembourg","NMC 532",0.214056957044326
"FCEV","2021","Luxembourg","NMC 811",0.269355689596808
"FCEV","2021","Netherlands","NMC 111",7.74056105545892
"FCEV","2021","Netherlands","NMC 622",55.2830960543228
"FCEV","2021","Netherlands","NMC 532",26.1149487594077
"FCEV","2021","Netherlands","NMC 811",32.8613941308105
"FCEV","2021","Norway","NMC 111",2.28409998357804
"FCEV","2021","Norway","NMC 622",16.3130447373412
"FCEV","2021","Norway","NMC 532",7.70605045359573
"FCEV","2021","Norway","NMC 811",9.69680482548507
"FCEV","2021","Poland","NMC 111",4.6950944106882
"FCEV","2021","Poland","NMC 622",33.5323697378679
"FCEV","2021","Poland","NMC 532",15.8402148212801
"FCEV","2021","Poland","NMC 811",19.9323210301638
"FCEV","2021","Portugal","NMC 111",0.19034166529817
"FCEV","2021","Portugal","NMC 622",1.35942039477843
"FCEV","2021","Portugal","NMC 532",0.642170871132977
"FCEV","2021","Portugal","NMC 811",0.808067068790423
"FCEV","2021","Slovak Republic","NMC 111",0.126894443532114
"FCEV","2021","Slovak Republic","NMC 622",0.90628026318562
"FCEV","2021","Slovak Republic","NMC 532",0.428113914088651
"FCEV","2021","Slovak Republic","NMC 811",0.538711379193615
"FCEV","2021","Spain","NMC 111",0.634472217660567
"FCEV","2021","Spain","NMC 622",4.5314013159281
"FCEV","2021","Spain","NMC 532",2.14056957044326
"FCEV","2021","Spain","NMC 811",2.69355689596808
"FCEV","2021","Sweden","NMC 111",1.01515554825691
"FCEV","2021","Sweden","NMC 622",7.25024210548496
"FCEV","2021","Sweden","NMC 532",3.42491131270921
"FCEV","2021","Sweden","NMC 811",4.30969103354892
"FCEV","2021","Switzerland","NMC 111",4.18751663655975
"FCEV","2021","Switzerland","NMC 622",29.9072486851255
"FCEV","2021","Switzerland","NMC 532",14.1277591649255
"FCEV","2021","Switzerland","NMC 811",17.7774755133893
"FCEV","2021","United Kingdom","NMC 111",0.761366661192681
"FCEV","2021","United Kingdom","NMC 622",5.43768157911372
"FCEV","2021","United Kingdom","NMC 532",2.56868348453191
"FCEV","2021","United Kingdom","NMC 811",3.23226827516169
"FCEV","2021","United States","NMC 111",211.977167920396
"FCEV","2021","United States","NMC 622",1513.94117965158
"FCEV","2021","United States","NMC 532",715.164293485092
"FCEV","2021","United States","NMC 811",899.917358942934
"FCEV","2022","Australia","NMC 111",0.951708326490851
"FCEV","2022","Australia","NMC 622",6.79710197389215
"FCEV","2022","Australia","NMC 532",3.21085435566489
"FCEV","2022","Australia","NMC 811",4.04033534395211
"FCEV","2022","Austria","NMC 111",0.888261104724795
"FCEV","2022","Austria","NMC 622",6.34396184229934
"FCEV","2022","Austria","NMC 532",2.99679739862056
"FCEV","2022","Austria","NMC 811",3.77097965435531
"FCEV","2022","Belgium","NMC 111",1.26894443532113
"FCEV","2022","Belgium","NMC 622",9.0628026318562
"FCEV","2022","Belgium","NMC 532",4.28113914088651
"FCEV","2022","Belgium","NMC 811",5.38711379193615
"FCEV","2022","Canada","NMC 111",3.93372774949552
"FCEV","2022","Canada","NMC 622",28.0946881587542
"FCEV","2022","Canada","NMC 532",13.2715313367482
"FCEV","2022","Canada","NMC 811",16.7000527550021
"FCEV","2022","China","NMC 111",14.0852832320646
"FCEV","2022","China","NMC 622",100.597109213604
"FCEV","2022","China","NMC 532",47.5206444638403
"FCEV","2022","China","NMC 811",59.7969630904913
"FCEV","2022","Czechia","NMC 111",0.19034166529817
"FCEV","2022","Czechia","NMC 622",1.35942039477843
"FCEV","2022","Czechia","NMC 532",0.642170871132977
"FCEV","2022","Czechia","NMC 811",0.808067068790423
"FCEV","2022","Denmark","NMC 111",0.380683330596341
"FCEV","2022","Denmark","NMC 622",2.71884078955686
"FCEV","2022","Denmark","NMC 532",1.28434174226595
"FCEV","2022","Denmark","NMC 811",1.61613413758085
"FCEV","2022","Estonia","NMC 111",0.0634472217660568
"FCEV","2022","Estonia","NMC 622",0.45314013159281
"FCEV","2022","Estonia","NMC 532",0.214056957044326
"FCEV","2022","Estonia","NMC 811",0.269355689596808
"FCEV","2022","France","NMC 111",12.245313800849
"FCEV","2022","France","NMC 622",87.4560453974123
"FCEV","2022","France","NMC 532",41.3129927095549
"FCEV","2022","France","NMC 811",51.9856480921839
"FCEV","2022","Germany","NMC 111",56.5949218153226
"FCEV","2022","Germany","NMC 622",404.200997380786
"FCEV","2022","Germany","NMC 532",190.938805683539
"FCEV","2022","Germany","NMC 811",240.265275120352
"FCEV","2022","Italy","NMC 111",0.697919439426624
"FCEV","2022","Italy","NMC 622",4.98454144752091
"FCEV","2022","Italy","NMC 532",2.35462652748758
"FCEV","2022","Italy","NMC 811",2.96291258556488
"FCEV","2022","Japan","NMC 111",53.4225607270198
"FCEV","2022","Japan","NMC 622",381.543990801146
"FCEV","2022","Japan","NMC 532",180.235957831322
"FCEV","2022","Japan","NMC 811",226.797490640512
"FCEV","2022","Korea, Rep.","NMC 111",645.956164800224
"FCEV","2022","Korea, Rep.","NMC 622",4613.4196797464
"FCEV","2022","Korea, Rep.","NMC 532",2179.31387966828
"FCEV","2022","Korea, Rep.","NMC 811",2742.3102757851
"FCEV","2022","Luxembourg","NMC 111",0.126894443532114
"FCEV","2022","Luxembourg","NMC 622",0.90628026318562
"FCEV","2022","Luxembourg","NMC 532",0.428113914088651
"FCEV","2022","Luxembourg","NMC 811",0.538711379193615
"FCEV","2022","Netherlands","NMC 111",5.64680273717905
"FCEV","2022","Netherlands","NMC 622",40.3294717117601
"FCEV","2022","Netherlands","NMC 532",19.051069176945
"FCEV","2022","Netherlands","NMC 811",23.9726563741159
"FCEV","2022","New Zealand","NMC 111",0.634472217660568
"FCEV","2022","New Zealand","NMC 622",4.5314013159281
"FCEV","2022","New Zealand","NMC 532",2.14056957044326
"FCEV","2022","New Zealand","NMC 811",2.69355689596808
"FCEV","2022","Norway","NMC 111",1.71307498768353
"FCEV","2022","Norway","NMC 622",12.2347835530059
"FCEV","2022","Norway","NMC 532",5.77953784019679
"FCEV","2022","Norway","NMC 811",7.2726036191138
"FCEV","2022","Poland","NMC 111",2.60133609240833
"FCEV","2022","Poland","NMC 622",18.5787453953052
"FCEV","2022","Poland","NMC 532",8.77633523881735
"FCEV","2022","Poland","NMC 811",11.0435832734691
"FCEV","2022","Slovak Republic","NMC 111",0.0634472217660568
"FCEV","2022","Slovak Republic","NMC 622",0.45314013159281
"FCEV","2022","Slovak Republic","NMC 532",0.214056957044326
"FCEV","2022","Slovak Republic","NMC 811",0.269355689596808
"FCEV","2022","Spain","NMC 111",0.253788887064227
"FCEV","2022","Spain","NMC 622",1.81256052637124
"FCEV","2022","Spain","NMC 532",0.856227828177303
"FCEV","2022","Spain","NMC 811",1.07742275838723
"FCEV","2022","Sweden","NMC 111",0.126894443532114
"FCEV","2022","Sweden","NMC 622",0.90628026318562
"FCEV","2022","Sweden","NMC 532",0.428113914088651
"FCEV","2022","Sweden","NMC 811",0.538711379193615
"FCEV","2022","Switzerland","NMC 111",4.56819996715609
"FCEV","2022","Switzerland","NMC 622",32.6260894746823
"FCEV","2022","Switzerland","NMC 532",15.4121009071915
"FCEV","2022","Switzerland","NMC 811",19.3936096509701
"FCEV","2022","United Kingdom","NMC 111",0.634472217660567
"FCEV","2022","United Kingdom","NMC 622",4.5314013159281
"FCEV","2022","United Kingdom","NMC 532",2.14056957044326
"FCEV","2022","United Kingdom","NMC 811",2.69355689596808
"FCEV","2022","United States","NMC 111",171.751629320716
"FCEV","2022","United States","NMC 622",1226.65033622174
"FCEV","2022","United States","NMC 532",579.45218271899
"FCEV","2022","United States","NMC 811",729.145851738558
"PHEV","2015","Argentina","NMC 622",0
"PHEV","2015","Argentina","NMC 811",0
"PHEV","2015","Australia","NMC 111",10.6164916406652
"PHEV","2015","Australia","LMO",783
"PHEV","2015","Australia","NMC 622",25.8289875007902
"PHEV","2015","Australia","NMC 532",12.2012465515266
"PHEV","2015","Australia","NMC 811",15.353274307018
"PHEV","2015","Austria","NMC 111",575.481122110918
"PHEV","2015","Austria","LMO",180
"PHEV","2015","Austria","LFP",0
"PHEV","2015","Austria","NMC 622",110.566192108646
"PHEV","2015","Austria","NMC 532",52.2298975188155
"PHEV","2015","Austria","NMC 811",65.722788261621
"PHEV","2015","Bahrain","NMC 111",0
"PHEV","2015","Bahrain","NMC 622",0
"PHEV","2015","Belarus","NMC 111",0
"PHEV","2015","Belarus","NMC 622",0
"PHEV","2015","Belgium","NMC 111",1415.13743033888
"PHEV","2015","Belgium","LMO",191
"PHEV","2015","Belgium","LFP",0
"PHEV","2015","Belgium","NMC 622",334.241562506585
"PHEV","2015","Belgium","NMC 532",101.677054596055
"PHEV","2015","Belgium","NMC 811",127.943952558484
"PHEV","2015","Bosnia and Herzegovina","NMC 111",0
"PHEV","2015","Bosnia and Herzegovina","NMC 622",0
"PHEV","2015","Bosnia and Herzegovina","NMC 532",0
"PHEV","2015","Bosnia and Herzegovina","NMC 811",0
"PHEV","2015","Brazil","NMC 111",0
"PHEV","2015","Brazil","LMO",0
"PHEV","2015","Brazil","NMC 622",0
"PHEV","2015","Brazil","NMC 532",0
"PHEV","2015","Bulgaria","NMC 111",0
"PHEV","2015","Bulgaria","LMO",0
"PHEV","2015","Bulgaria","NMC 622",0
"PHEV","2015","Bulgaria","NMC 532",0
"PHEV","2015","Bulgaria","NMC 811",0
"PHEV","2015","Canada","NMC 111",1742.90727208628
"PHEV","2015","Canada","LMO",0
"PHEV","2015","Canada","LFP",0
"PHEV","2015","Canada","NMC 622",135.035759214657
"PHEV","2015","Canada","NMC 532",453.788973199209
"PHEV","2015","Canada","NMC 811",80.2679954998487
"PHEV","2015","Chile","NMC 111",0
"PHEV","2015","Chile","LMO",0
"PHEV","2015","Chile","NMC 622",0
"PHEV","2015","Chile","NMC 532",0
"PHEV","2015","Chile","NMC 811",0
"PHEV","2015","China","NMC 111",32525.4798598567
"PHEV","2015","China","LFP",29086
"PHEV","2015","China","NMC 622",1248.13536188023
"PHEV","2015","China","NMC 532",588.656631871896
"PHEV","2015","China","NMC 811",740.728146391221
"PHEV","2015","Colombia","NMC 111",0
"PHEV","2015","Colombia","LMO",3
"PHEV","2015","Colombia","LFP",0
"PHEV","2015","Colombia","NMC 622",0
"PHEV","2015","Colombia","NMC 532",0
"PHEV","2015","Colombia","NMC 811",0
"PHEV","2015","Costa Rica","NMC 111",0
"PHEV","2015","Costa Rica","LMO",12
"PHEV","2015","Costa Rica","NMC 622",0
"PHEV","2015","Croatia","NMC 111",4.06344722176606
"PHEV","2015","Croatia","LMO",25
"PHEV","2015","Croatia","NMC 622",0.45314013159281
